machine,sequence,BLOCKCHAIN_SUBMITTED,CONFIRMED,CREATED,MQTT_ACKNOWLEDGED,MQTT_SUBMITTED,RECEIVED,VALIDATED,MQTT_FAILED,SECURITY_REJECTED,BLOCKCHAIN_REJECTED,BLOCKCHAIN_FAILED,latency_creation_mqtt_ms,latency_mqtt_ms,latency_mqtt_ack_ms,latency_validation_ms,latency_edge_ms,latency_blockchain_ms,latency_total_ms,final_status
M01,59047,2026-09-10 17:11:24.040296+00:00,2026-09-10 17:11:24.068258+00:00,2026-09-10 17:11:24.013043+00:00,2026-09-10 17:11:24.017367+00:00,2026-09-10 17:11:24.013146+00:00,2026-09-10 17:11:24.017143+00:00,2026-09-10 17:11:24.017470+00:00,,,,,0.103,3.997,4.221,0.32699999999999996,22.826,27.962,55.215,CONFIRMED
M01,59048,2026-09-10 17:11:24.088312+00:00,2026-09-10 17:11:24.116522+00:00,2026-09-10 17:11:24.069750+00:00,2026-09-10 17:11:24.070354+00:00,2026-09-10 17:11:24.069849+00:00,2026-09-10 17:11:24.070425+00:00,2026-09-10 17:11:24.070806+00:00,,,,,0.09899999999999999,0.5760000000000001,0.505,0.381,17.506,28.209999999999997,46.772,CONFIRMED
M01,59049,2026-09-10 17:11:24.138661+00:00,2026-09-10 17:11:24.165452+00:00,2026-09-10 17:11:24.122270+00:00,2026-09-10 17:11:24.122966+00:00,2026-09-10 17:11:24.122381+00:00,2026-09-10 17:11:24.122905+00:00,2026-09-10 17:11:24.123172+00:00,,,,,0.111,0.524,0.585,0.26699999999999996,15.488999999999999,26.791,43.181999999999995,CONFIRMED
M01,59050,2026-09-10 17:11:24.202513+00:00,2026-09-10 17:11:24.233601+00:00,2026-09-10 17:11:24.175775+00:00,2026-09-10 17:11:24.176772+00:00,2026-09-10 17:11:24.176006+00:00,2026-09-10 17:11:24.176628+00:00,2026-09-10 17:11:24.176936+00:00,,,,,0.231,0.622,0.766,0.308,25.576999999999998,31.088,57.826,CONFIRMED
M01,59051,2026-09-10 17:11:24.253679+00:00,2026-09-10 17:11:24.282643+00:00,2026-09-10 17:11:24.231394+00:00,2026-09-10 17:11:24.232165+00:00,2026-09-10 17:11:24.231562+00:00,2026-09-10 17:11:24.234099+00:00,2026-09-10 17:11:24.234419+00:00,,,,,0.16799999999999998,2.5370000000000004,0.603,0.32,19.259999999999998,28.964,51.249,CONFIRMED
M01,59052,2026-09-10 17:11:24.304345+00:00,2026-09-10 17:11:24.330453+00:00,2026-09-10 17:11:24.283524+00:00,2026-09-10 17:11:24.290140+00:00,2026-09-10 17:11:24.283617+00:00,2026-09-10 17:11:24.286521+00:00,2026-09-10 17:11:24.286877+00:00,,,,,0.093,2.904,6.523000000000001,0.356,17.468,26.108,46.929,CONFIRMED
M01,59053,2026-09-10 17:11:24.363654+00:00,2026-09-10 17:11:24.401752+00:00,2026-09-10 17:11:24.341897+00:00,2026-09-10 17:11:24.344427+00:00,2026-09-10 17:11:24.342039+00:00,2026-09-10 17:11:24.342681+00:00,2026-09-10 17:11:24.342964+00:00,,,,,0.14200000000000002,0.642,2.388,0.283,20.69,38.098,59.855,CONFIRMED
M01,59054,2026-09-10 17:11:24.425750+00:00,2026-09-10 17:11:24.454350+00:00,2026-09-10 17:11:24.396862+00:00,2026-09-10 17:11:24.397681+00:00,2026-09-10 17:11:24.397039+00:00,2026-09-10 17:11:24.402275+00:00,2026-09-10 17:11:24.402610+00:00,,,,,0.177,5.236,0.642,0.335,23.14,28.6,57.488,CONFIRMED
M01,59055,2026-09-10 17:11:24.473868+00:00,2026-09-10 17:11:24.500685+00:00,2026-09-10 17:11:24.450745+00:00,2026-09-10 17:11:24.454686+00:00,2026-09-10 17:11:24.450943+00:00,2026-09-10 17:11:24.454774+00:00,2026-09-10 17:11:24.455086+00:00,,,,,0.19799999999999998,3.8310000000000004,3.743,0.312,18.782,26.817,49.94,CONFIRMED
M01,59056,2026-09-10 17:11:24.530649+00:00,2026-09-10 17:11:24.558307+00:00,2026-09-10 17:11:24.506825+00:00,2026-09-10 17:11:24.507810+00:00,2026-09-10 17:11:24.506964+00:00,2026-09-10 17:11:24.507840+00:00,2026-09-10 17:11:24.508410+00:00,,,,,0.13899999999999998,0.876,0.846,0.57,22.238999999999997,27.657999999999998,51.482,CONFIRMED
M01,59057,2026-09-10 17:11:24.587117+00:00,2026-09-10 17:11:24.614882+00:00,2026-09-10 17:11:24.560862+00:00,2026-09-10 17:11:24.561459+00:00,2026-09-10 17:11:24.560989+00:00,2026-09-10 17:11:24.561964+00:00,2026-09-10 17:11:24.562414+00:00,,,,,0.127,0.975,0.47,0.45,24.703,27.765,54.019999999999996,CONFIRMED
M01,59058,2026-09-10 17:11:24.631791+00:00,2026-09-10 17:11:24.759640+00:00,2026-09-10 17:11:24.612995+00:00,2026-09-10 17:11:24.613650+00:00,2026-09-10 17:11:24.613085+00:00,2026-09-10 17:11:24.615542+00:00,2026-09-10 17:11:24.615898+00:00,,,,,0.09000000000000001,2.457,0.565,0.356,15.893,127.84899999999999,146.645,CONFIRMED
M01,59059,2026-09-10 17:11:24.785596+00:00,2026-09-10 17:11:24.825156+00:00,2026-09-10 17:11:24.682550+00:00,2026-09-10 17:11:24.686528+00:00,2026-09-10 17:11:24.682755+00:00,2026-09-10 17:11:24.760775+00:00,2026-09-10 17:11:24.761071+00:00,,,,,0.205,78.02000000000001,3.7729999999999997,0.296,24.525000000000002,39.559999999999995,142.60600000000002,CONFIRMED
M01,59060,2026-09-10 17:11:24.844545+00:00,2026-09-10 17:11:24.870723+00:00,2026-09-10 17:11:24.809877+00:00,2026-09-10 17:11:24.814520+00:00,2026-09-10 17:11:24.810084+00:00,2026-09-10 17:11:24.825690+00:00,2026-09-10 17:11:24.826053+00:00,,,,,0.207,15.606,4.436,0.363,18.492,26.178,60.846,CONFIRMED
M01,59061,2026-09-10 17:11:24.890987+00:00,2026-09-10 17:11:24.919146+00:00,2026-09-10 17:11:24.866500+00:00,2026-09-10 17:11:24.867723+00:00,2026-09-10 17:11:24.866695+00:00,2026-09-10 17:11:24.871138+00:00,2026-09-10 17:11:24.871403+00:00,,,,,0.195,4.443,1.028,0.265,19.584,28.159,52.646,CONFIRMED
M01,59062,2026-09-10 17:11:24.945551+00:00,2026-09-10 17:11:24.973565+00:00,2026-09-10 17:11:24.919530+00:00,2026-09-10 17:11:24.920502+00:00,2026-09-10 17:11:24.919790+00:00,2026-09-10 17:11:24.920464+00:00,2026-09-10 17:11:24.920879+00:00,,,,,0.25999999999999995,0.674,0.712,0.415,24.672,28.014,54.035,CONFIRMED
M01,59063,2026-09-10 17:11:24.992429+00:00,2026-09-10 17:11:25.022280+00:00,2026-09-10 17:11:24.972510+00:00,2026-09-10 17:11:24.973690+00:00,2026-09-10 17:11:24.972646+00:00,2026-09-10 17:11:24.973930+00:00,2026-09-10 17:11:24.974232+00:00,,,,,0.136,1.284,1.044,0.30200000000000005,18.197000000000003,29.851,49.77,CONFIRMED
M01,59064,2026-09-10 17:11:25.044029+00:00,2026-09-10 17:11:25.069914+00:00,2026-09-10 17:11:25.026844+00:00,2026-09-10 17:11:25.027721+00:00,2026-09-10 17:11:25.026971+00:00,2026-09-10 17:11:25.027465+00:00,2026-09-10 17:11:25.027779+00:00,,,,,0.127,0.494,0.75,0.314,16.25,25.884999999999998,43.07,CONFIRMED
M01,59065,2026-09-10 17:11:25.106207+00:00,2026-09-10 17:11:25.139261+00:00,2026-09-10 17:11:25.079504+00:00,2026-09-10 17:11:25.080374+00:00,2026-09-10 17:11:25.079607+00:00,2026-09-10 17:11:25.080317+00:00,2026-09-10 17:11:25.080677+00:00,,,,,0.103,0.71,0.767,0.36000000000000004,25.53,33.054,59.757,CONFIRMED
M01,59066,2026-09-10 17:11:25.162447+00:00,2026-09-10 17:11:25.191006+00:00,2026-09-10 17:11:25.133583+00:00,2026-09-10 17:11:25.136305+00:00,2026-09-10 17:11:25.133768+00:00,2026-09-10 17:11:25.139645+00:00,2026-09-10 17:11:25.139997+00:00,,,,,0.185,5.877000000000001,2.5370000000000004,0.352,22.450000000000003,28.559,57.423,CONFIRMED
M01,59067,2026-09-10 17:11:25.219556+00:00,2026-09-10 17:11:25.246897+00:00,2026-09-10 17:11:25.188207+00:00,2026-09-10 17:11:25.188960+00:00,2026-09-10 17:11:25.188315+00:00,2026-09-10 17:11:25.191379+00:00,2026-09-10 17:11:25.191869+00:00,,,,,0.108,3.064,0.6449999999999999,0.49,27.687,27.341,58.69,CONFIRMED
M01,59068,2026-09-10 17:11:25.273753+00:00,2026-09-10 17:11:25.307304+00:00,2026-09-10 17:11:25.241457+00:00,2026-09-10 17:11:25.244940+00:00,2026-09-10 17:11:25.241613+00:00,2026-09-10 17:11:25.247406+00:00,2026-09-10 17:11:25.247799+00:00,,,,,0.156,5.793,3.327,0.393,25.954,33.550999999999995,65.84700000000001,CONFIRMED
M01,59069,2026-09-10 17:11:25.325207+00:00,2026-09-10 17:11:25.351109+00:00,2026-09-10 17:11:25.298061+00:00,2026-09-10 17:11:25.301057+00:00,2026-09-10 17:11:25.298316+00:00,2026-09-10 17:11:25.307666+00:00,2026-09-10 17:11:25.307900+00:00,,,,,0.255,9.350000000000001,2.741,0.23399999999999999,17.307,25.902,53.047999999999995,CONFIRMED
M01,59070,2026-09-10 17:11:25.372833+00:00,2026-09-10 17:11:25.403318+00:00,2026-09-10 17:11:25.352952+00:00,2026-09-10 17:11:25.353474+00:00,2026-09-10 17:11:25.353036+00:00,2026-09-10 17:11:25.353477+00:00,2026-09-10 17:11:25.353770+00:00,,,,,0.08399999999999999,0.441,0.438,0.29300000000000004,19.063,30.485000000000003,50.366,CONFIRMED
M01,59071,2026-09-10 17:11:25.430367+00:00,2026-09-10 17:11:25.456998+00:00,2026-09-10 17:11:25.405326+00:00,2026-09-10 17:11:25.407898+00:00,2026-09-10 17:11:25.405423+00:00,2026-09-10 17:11:25.406244+00:00,2026-09-10 17:11:25.406572+00:00,,,,,0.097,0.821,2.475,0.328,23.795,26.630999999999997,51.672000000000004,CONFIRMED
M01,59072,2026-09-10 17:11:25.485571+00:00,2026-09-10 17:11:25.513091+00:00,2026-09-10 17:11:25.459763+00:00,2026-09-10 17:11:25.460597+00:00,2026-09-10 17:11:25.459913+00:00,2026-09-10 17:11:25.460611+00:00,2026-09-10 17:11:25.460967+00:00,,,,,0.15,0.6980000000000001,0.684,0.356,24.604,27.52,53.328,CONFIRMED
M01,59073,2026-09-10 17:11:25.544433+00:00,2026-09-10 17:11:25.574537+00:00,2026-09-10 17:11:25.518111+00:00,2026-09-10 17:11:25.519112+00:00,2026-09-10 17:11:25.518226+00:00,2026-09-10 17:11:25.518865+00:00,2026-09-10 17:11:25.519245+00:00,,,,,0.115,0.639,0.886,0.38,25.188,30.104,56.425999999999995,CONFIRMED
M01,59074,2026-09-10 17:11:25.600575+00:00,2026-09-10 17:11:25.625912+00:00,2026-09-10 17:11:25.570902+00:00,2026-09-10 17:11:25.572711+00:00,2026-09-10 17:11:25.571074+00:00,2026-09-10 17:11:25.575179+00:00,2026-09-10 17:11:25.575598+00:00,,,,,0.17200000000000001,4.105,1.637,0.419,24.977,25.337,55.010000000000005,CONFIRMED
M01,59075,2026-09-10 17:11:25.646517+00:00,2026-09-10 17:11:25.676048+00:00,2026-09-10 17:11:25.624440+00:00,2026-09-10 17:11:25.625088+00:00,2026-09-10 17:11:25.624568+00:00,2026-09-10 17:11:25.626529+00:00,2026-09-10 17:11:25.626934+00:00,,,,,0.128,1.961,0.5199999999999999,0.40499999999999997,19.583,29.531000000000002,51.608000000000004,CONFIRMED
M01,59076,2026-09-10 17:11:25.697195+00:00,2026-09-10 17:11:25.725601+00:00,2026-09-10 17:11:25.676912+00:00,2026-09-10 17:11:25.677601+00:00,2026-09-10 17:11:25.677007+00:00,2026-09-10 17:11:25.677583+00:00,2026-09-10 17:11:25.678776+00:00,,,,,0.095,0.5760000000000001,0.594,1.193,18.419,28.406000000000002,48.689,CONFIRMED
M01,59077,2026-09-10 17:11:25.750985+00:00,2026-09-10 17:11:25.781834+00:00,2026-09-10 17:11:25.731157+00:00,2026-09-10 17:11:25.731840+00:00,2026-09-10 17:11:25.731303+00:00,2026-09-10 17:11:25.731875+00:00,2026-09-10 17:11:25.732259+00:00,,,,,0.146,0.5720000000000001,0.537,0.384,18.726,30.849,50.677,CONFIRMED
M01,59078,2026-09-10 17:11:25.812335+00:00,2026-09-10 17:11:25.847929+00:00,2026-09-10 17:11:25.787118+00:00,2026-09-10 17:11:25.788046+00:00,2026-09-10 17:11:25.787242+00:00,2026-09-10 17:11:25.787991+00:00,2026-09-10 17:11:25.788313+00:00,,,,,0.124,0.749,0.804,0.322,24.022000000000002,35.594,60.811,CONFIRMED
M01,59079,2026-09-10 17:11:25.868938+00:00,2026-09-10 17:11:25.895804+00:00,2026-09-10 17:11:25.840372+00:00,2026-09-10 17:11:25.841231+00:00,2026-09-10 17:11:25.840536+00:00,2026-09-10 17:11:25.848416+00:00,2026-09-10 17:11:25.848760+00:00,,,,,0.164,7.88,0.695,0.34400000000000003,20.178,26.866,55.432,CONFIRMED
M01,59080,2026-09-10 17:11:25.914087+00:00,2026-09-10 17:11:25.945062+00:00,2026-09-10 17:11:25.892921+00:00,2026-09-10 17:11:25.894574+00:00,2026-09-10 17:11:25.893087+00:00,2026-09-10 17:11:25.896191+00:00,2026-09-10 17:11:25.896501+00:00,,,,,0.166,3.104,1.487,0.31,17.586000000000002,30.974999999999998,52.141,CONFIRMED
M01,59081,2026-09-10 17:11:25.967925+00:00,2026-09-10 17:11:26.000277+00:00,2026-09-10 17:11:25.947155+00:00,2026-09-10 17:11:25.948349+00:00,2026-09-10 17:11:25.947283+00:00,2026-09-10 17:11:25.947877+00:00,2026-09-10 17:11:25.948242+00:00,,,,,0.128,0.594,1.066,0.365,19.683,32.352,53.122,CONFIRMED
M01,59082,2026-09-10 17:11:26.018753+00:00,2026-09-10 17:11:26.044436+00:00,2026-09-10 17:11:26.000838+00:00,2026-09-10 17:11:26.001926+00:00,2026-09-10 17:11:26.000927+00:00,2026-09-10 17:11:26.001890+00:00,2026-09-10 17:11:26.002142+00:00,,,,,0.089,0.963,0.9990000000000001,0.252,16.611,25.683,43.598,CONFIRMED
M01,59083,2026-09-10 17:11:26.074325+00:00,2026-09-10 17:11:26.106425+00:00,2026-09-10 17:11:26.053613+00:00,2026-09-10 17:11:26.058982+00:00,2026-09-10 17:11:26.053757+00:00,2026-09-10 17:11:26.054384+00:00,2026-09-10 17:11:26.054755+00:00,,,,,0.14400000000000002,0.627,5.225,0.371,19.57,32.099999999999994,52.812,CONFIRMED
M01,59084,2026-09-10 17:11:26.136153+00:00,2026-09-10 17:11:26.160731+00:00,2026-09-10 17:11:26.110659+00:00,2026-09-10 17:11:26.111526+00:00,2026-09-10 17:11:26.110781+00:00,2026-09-10 17:11:26.111379+00:00,2026-09-10 17:11:26.111757+00:00,,,,,0.122,0.598,0.745,0.378,24.396,24.578,50.071999999999996,CONFIRMED
M01,59085,2026-09-10 17:11:26.181610+00:00,2026-09-10 17:11:26.211313+00:00,2026-09-10 17:11:26.164439+00:00,2026-09-10 17:11:26.165410+00:00,2026-09-10 17:11:26.164629+00:00,2026-09-10 17:11:26.165439+00:00,2026-09-10 17:11:26.165844+00:00,,,,,0.19,0.8099999999999999,0.781,0.40499999999999997,15.765999999999998,29.703,46.874,CONFIRMED
M01,59086,2026-09-10 17:11:26.239206+00:00,2026-09-10 17:11:26.281159+00:00,2026-09-10 17:11:26.217651+00:00,2026-09-10 17:11:26.218334+00:00,2026-09-10 17:11:26.217787+00:00,2026-09-10 17:11:26.218369+00:00,2026-09-10 17:11:26.219029+00:00,,,,,0.136,0.5820000000000001,0.5469999999999999,0.66,20.177,41.952999999999996,63.507999999999996,CONFIRMED
M01,59087,2026-09-10 17:11:26.305931+00:00,2026-09-10 17:11:26.333264+00:00,2026-09-10 17:11:26.271017+00:00,2026-09-10 17:11:26.272431+00:00,2026-09-10 17:11:26.271265+00:00,2026-09-10 17:11:26.281650+00:00,2026-09-10 17:11:26.282007+00:00,,,,,0.248,10.385,1.166,0.357,23.924,27.333,62.247,CONFIRMED
M01,59088,2026-09-10 17:11:26.349322+00:00,2026-09-10 17:11:26.378907+00:00,2026-09-10 17:11:26.324560+00:00,2026-09-10 17:11:26.325217+00:00,2026-09-10 17:11:26.324682+00:00,2026-09-10 17:11:26.333634+00:00,2026-09-10 17:11:26.333864+00:00,,,,,0.122,8.952,0.535,0.23,15.458,29.585,54.347,CONFIRMED
M01,59089,2026-09-10 17:11:26.398824+00:00,2026-09-10 17:11:26.425651+00:00,2026-09-10 17:11:26.376876+00:00,2026-09-10 17:11:26.377812+00:00,2026-09-10 17:11:26.377045+00:00,2026-09-10 17:11:26.379424+00:00,2026-09-10 17:11:26.379785+00:00,,,,,0.16899999999999998,2.379,0.767,0.361,19.039,26.827,48.775,CONFIRMED
M01,59090,2026-09-10 17:11:26.449945+00:00,2026-09-10 17:11:26.483567+00:00,2026-09-10 17:11:26.430969+00:00,2026-09-10 17:11:26.433874+00:00,2026-09-10 17:11:26.431198+00:00,2026-09-10 17:11:26.432035+00:00,2026-09-10 17:11:26.432525+00:00,,,,,0.229,0.837,2.676,0.49,17.42,33.622,52.598,CONFIRMED
M01,59091,2026-09-10 17:11:26.507019+00:00,2026-09-10 17:11:26.534524+00:00,2026-09-10 17:11:26.485653+00:00,2026-09-10 17:11:26.486134+00:00,2026-09-10 17:11:26.485771+00:00,2026-09-10 17:11:26.486186+00:00,2026-09-10 17:11:26.486565+00:00,,,,,0.118,0.415,0.363,0.379,20.454,27.505000000000003,48.870999999999995,CONFIRMED
M01,59092,2026-09-10 17:11:26.560417+00:00,2026-09-10 17:11:26.591842+00:00,2026-09-10 17:11:26.538166+00:00,2026-09-10 17:11:26.539018+00:00,2026-09-10 17:11:26.538283+00:00,2026-09-10 17:11:26.539039+00:00,2026-09-10 17:11:26.539449+00:00,,,,,0.11699999999999999,0.756,0.735,0.41,20.968,31.425,53.676,CONFIRMED
M01,59093,2026-09-10 17:11:26.625502+00:00,2026-09-10 17:11:26.663974+00:00,2026-09-10 17:11:26.590716+00:00,2026-09-10 17:11:26.593802+00:00,2026-09-10 17:11:26.590860+00:00,2026-09-10 17:11:26.593654+00:00,2026-09-10 17:11:26.594091+00:00,,,,,0.14400000000000002,2.794,2.942,0.437,31.411,38.472,73.25800000000001,CONFIRMED
