machine,sequence,BLOCKCHAIN_SUBMITTED,CONFIRMED,CREATED,MQTT_ACKNOWLEDGED,MQTT_SUBMITTED,RECEIVED,VALIDATED,MQTT_FAILED,SECURITY_REJECTED,BLOCKCHAIN_REJECTED,BLOCKCHAIN_FAILED,latency_creation_mqtt_ms,latency_mqtt_ms,latency_mqtt_ack_ms,latency_validation_ms,latency_edge_ms,latency_blockchain_ms,latency_total_ms,final_status
M01,57782,2026-09-10 17:04:50.211637+00:00,2026-09-10 17:04:50.238656+00:00,2026-09-10 17:04:50.189455+00:00,2026-09-10 17:04:50.193278+00:00,2026-09-10 17:04:50.189750+00:00,2026-09-10 17:04:50.192070+00:00,2026-09-10 17:04:50.192602+00:00,,,,,0.29500000000000004,2.32,3.528,0.532,19.035,27.019000000000002,49.201,CONFIRMED
M01,57783,2026-09-10 17:04:50.340969+00:00,2026-09-10 17:04:50.367432+00:00,2026-09-10 17:04:50.308468+00:00,2026-09-10 17:04:50.323127+00:00,2026-09-10 17:04:50.308807+00:00,2026-09-10 17:04:50.310213+00:00,2026-09-10 17:04:50.310915+00:00,,,,,0.339,1.406,14.32,0.7020000000000001,30.054000000000002,26.463,58.964000000000006,CONFIRMED
M01,57784,2026-09-10 17:04:50.450492+00:00,2026-09-10 17:04:50.475940+00:00,2026-09-10 17:04:50.429116+00:00,2026-09-10 17:04:50.430092+00:00,2026-09-10 17:04:50.429350+00:00,2026-09-10 17:04:50.430970+00:00,2026-09-10 17:04:50.431478+00:00,,,,,0.23399999999999999,1.6199999999999999,0.742,0.508,19.014,25.447999999999997,46.824,CONFIRMED
M01,57785,2026-09-10 17:04:50.561531+00:00,2026-09-10 17:04:50.587004+00:00,2026-09-10 17:04:50.534437+00:00,2026-09-10 17:04:50.535403+00:00,2026-09-10 17:04:50.534634+00:00,2026-09-10 17:04:50.535649+00:00,2026-09-10 17:04:50.536105+00:00,,,,,0.19699999999999998,1.0150000000000001,0.769,0.456,25.426000000000002,25.473,52.567,CONFIRMED
M01,57786,2026-09-10 17:04:50.671725+00:00,2026-09-10 17:04:50.703201+00:00,2026-09-10 17:04:50.649585+00:00,2026-09-10 17:04:50.651629+00:00,2026-09-10 17:04:50.650061+00:00,2026-09-10 17:04:50.651652+00:00,2026-09-10 17:04:50.652763+00:00,,,,,0.47600000000000003,1.591,1.568,1.111,18.962,31.475999999999996,53.616,CONFIRMED
M01,57787,2026-09-10 17:04:50.783702+00:00,2026-09-10 17:04:50.810905+00:00,2026-09-10 17:04:50.754769+00:00,2026-09-10 17:04:50.755911+00:00,2026-09-10 17:04:50.755000+00:00,2026-09-10 17:04:50.755875+00:00,2026-09-10 17:04:50.756180+00:00,,,,,0.231,0.875,0.911,0.305,27.522000000000002,27.203000000000003,56.135999999999996,CONFIRMED
M01,57788,2026-09-10 17:04:50.882658+00:00,2026-09-10 17:04:50.911673+00:00,2026-09-10 17:04:50.859501+00:00,2026-09-10 17:04:50.862315+00:00,2026-09-10 17:04:50.859730+00:00,2026-09-10 17:04:50.860909+00:00,2026-09-10 17:04:50.861364+00:00,,,,,0.229,1.1789999999999998,2.585,0.455,21.294,29.015,52.172000000000004,CONFIRMED
M01,57789,2026-09-10 17:04:50.982087+00:00,2026-09-10 17:04:51.008665+00:00,2026-09-10 17:04:50.964537+00:00,2026-09-10 17:04:50.965398+00:00,2026-09-10 17:04:50.964748+00:00,2026-09-10 17:04:50.965359+00:00,2026-09-10 17:04:50.965808+00:00,,,,,0.211,0.611,0.65,0.449,16.279,26.578,44.128,CONFIRMED
M01,57790,2026-09-10 17:04:51.088849+00:00,2026-09-10 17:04:51.120827+00:00,2026-09-10 17:04:51.068083+00:00,2026-09-10 17:04:51.069747+00:00,2026-09-10 17:04:51.068386+00:00,2026-09-10 17:04:51.069483+00:00,2026-09-10 17:04:51.070176+00:00,,,,,0.303,1.0970000000000002,1.361,0.6930000000000001,18.673,31.977999999999998,52.744,CONFIRMED
M01,57791,2026-09-10 17:04:51.201336+00:00,2026-09-10 17:04:51.234282+00:00,2026-09-10 17:04:51.172664+00:00,2026-09-10 17:04:51.178298+00:00,2026-09-10 17:04:51.172873+00:00,2026-09-10 17:04:51.174187+00:00,2026-09-10 17:04:51.174633+00:00,,,,,0.20900000000000002,1.314,5.425,0.446,26.703,32.946000000000005,61.618,CONFIRMED
M01,57792,2026-09-10 17:04:51.308792+00:00,2026-09-10 17:04:51.339653+00:00,2026-09-10 17:04:51.282660+00:00,2026-09-10 17:04:51.283724+00:00,2026-09-10 17:04:51.282863+00:00,2026-09-10 17:04:51.283720+00:00,2026-09-10 17:04:51.284180+00:00,,,,,0.203,0.857,0.861,0.46,24.612,30.861,56.993,CONFIRMED
M01,57793,2026-09-10 17:04:51.408401+00:00,2026-09-10 17:04:51.436437+00:00,2026-09-10 17:04:51.386366+00:00,2026-09-10 17:04:51.387193+00:00,2026-09-10 17:04:51.386529+00:00,2026-09-10 17:04:51.387112+00:00,2026-09-10 17:04:51.388917+00:00,,,,,0.163,0.583,0.664,1.805,19.484,28.035999999999998,50.071,CONFIRMED
M01,57794,2026-09-10 17:04:51.518164+00:00,2026-09-10 17:04:51.547338+00:00,2026-09-10 17:04:51.489499+00:00,2026-09-10 17:04:51.490692+00:00,2026-09-10 17:04:51.489772+00:00,2026-09-10 17:04:51.490673+00:00,2026-09-10 17:04:51.491316+00:00,,,,,0.273,0.901,0.92,0.643,26.848,29.174,57.839,CONFIRMED
M01,57795,2026-09-10 17:04:51.614688+00:00,2026-09-10 17:04:51.641823+00:00,2026-09-10 17:04:51.594073+00:00,2026-09-10 17:04:51.595350+00:00,2026-09-10 17:04:51.594361+00:00,2026-09-10 17:04:51.595401+00:00,2026-09-10 17:04:51.595874+00:00,,,,,0.28800000000000003,1.0399999999999998,0.9890000000000001,0.47300000000000003,18.814,27.134999999999998,47.75,CONFIRMED
M01,57796,2026-09-10 17:04:51.721611+00:00,2026-09-10 17:04:51.752318+00:00,2026-09-10 17:04:51.698123+00:00,2026-09-10 17:04:51.698943+00:00,2026-09-10 17:04:51.698309+00:00,2026-09-10 17:04:51.699292+00:00,2026-09-10 17:04:51.699748+00:00,,,,,0.186,0.983,0.634,0.456,21.863,30.707,54.195,CONFIRMED
M01,57797,2026-09-10 17:04:51.825884+00:00,2026-09-10 17:04:51.849119+00:00,2026-09-10 17:04:51.801334+00:00,2026-09-10 17:04:51.802069+00:00,2026-09-10 17:04:51.801474+00:00,2026-09-10 17:04:51.802022+00:00,2026-09-10 17:04:51.802401+00:00,,,,,0.13999999999999999,0.5479999999999999,0.5950000000000001,0.379,23.483,23.235,47.785000000000004,CONFIRMED
M01,57798,2026-09-10 17:04:51.923564+00:00,2026-09-10 17:04:51.949424+00:00,2026-09-10 17:04:51.904860+00:00,2026-09-10 17:04:51.906727+00:00,2026-09-10 17:04:51.905171+00:00,2026-09-10 17:04:51.906158+00:00,2026-09-10 17:04:51.907011+00:00,,,,,0.311,0.987,1.556,0.853,16.552999999999997,25.86,44.564,CONFIRMED
M01,57799,2026-09-10 17:04:52.033826+00:00,2026-09-10 17:04:52.060101+00:00,2026-09-10 17:04:52.010504+00:00,2026-09-10 17:04:52.013545+00:00,2026-09-10 17:04:52.010924+00:00,2026-09-10 17:04:52.013583+00:00,2026-09-10 17:04:52.014328+00:00,,,,,0.42000000000000004,2.659,2.621,0.745,19.498,26.275,49.597,CONFIRMED
M01,57800,2026-09-10 17:04:52.142610+00:00,2026-09-10 17:04:52.168585+00:00,2026-09-10 17:04:52.119499+00:00,2026-09-10 17:04:52.121637+00:00,2026-09-10 17:04:52.119828+00:00,2026-09-10 17:04:52.121564+00:00,2026-09-10 17:04:52.123263+00:00,,,,,0.32899999999999996,1.736,1.8090000000000002,1.699,19.347,25.975,49.086,CONFIRMED
M01,57801,2026-09-10 17:04:52.253449+00:00,2026-09-10 17:04:52.279802+00:00,2026-09-10 17:04:52.225529+00:00,2026-09-10 17:04:52.227125+00:00,2026-09-10 17:04:52.225834+00:00,2026-09-10 17:04:52.227050+00:00,2026-09-10 17:04:52.227779+00:00,,,,,0.305,1.216,1.2910000000000001,0.7290000000000001,25.669999999999998,26.353,54.273,CONFIRMED
M01,57802,2026-09-10 17:04:52.374158+00:00,2026-09-10 17:04:52.403564+00:00,2026-09-10 17:04:52.338766+00:00,2026-09-10 17:04:52.348512+00:00,2026-09-10 17:04:52.338921+00:00,2026-09-10 17:04:52.342867+00:00,2026-09-10 17:04:52.343326+00:00,,,,,0.155,3.9459999999999997,9.591000000000001,0.45899999999999996,30.831999999999997,29.406000000000002,64.79799999999999,CONFIRMED
M01,57803,2026-09-10 17:04:52.472807+00:00,2026-09-10 17:04:52.498162+00:00,2026-09-10 17:04:52.451601+00:00,2026-09-10 17:04:52.453031+00:00,2026-09-10 17:04:52.451895+00:00,2026-09-10 17:04:52.453097+00:00,2026-09-10 17:04:52.453772+00:00,,,,,0.294,1.202,1.1360000000000001,0.675,19.035,25.355,46.561,CONFIRMED
M01,57804,2026-09-10 17:04:52.581844+00:00,2026-09-10 17:04:52.607315+00:00,2026-09-10 17:04:52.561538+00:00,2026-09-10 17:04:52.563823+00:00,2026-09-10 17:04:52.561728+00:00,2026-09-10 17:04:52.564162+00:00,2026-09-10 17:04:52.564552+00:00,,,,,0.19,2.434,2.095,0.39,17.291999999999998,25.471,45.777,CONFIRMED
M01,57805,2026-09-10 17:04:52.695433+00:00,2026-09-10 17:04:52.725213+00:00,2026-09-10 17:04:52.667010+00:00,2026-09-10 17:04:52.669960+00:00,2026-09-10 17:04:52.667877+00:00,2026-09-10 17:04:52.670097+00:00,2026-09-10 17:04:52.671176+00:00,,,,,0.867,2.22,2.083,1.0790000000000002,24.257,29.78,58.202999999999996,CONFIRMED
M01,57806,2026-09-10 17:04:52.802138+00:00,2026-09-10 17:04:52.826191+00:00,2026-09-10 17:04:52.776273+00:00,2026-09-10 17:04:52.777054+00:00,2026-09-10 17:04:52.776443+00:00,2026-09-10 17:04:52.777271+00:00,2026-09-10 17:04:52.778515+00:00,,,,,0.17,0.828,0.611,1.244,23.623,24.053,49.918,CONFIRMED
M01,57807,2026-09-10 17:04:52.905862+00:00,2026-09-10 17:04:52.931940+00:00,2026-09-10 17:04:52.880523+00:00,2026-09-10 17:04:52.881944+00:00,2026-09-10 17:04:52.880812+00:00,2026-09-10 17:04:52.881944+00:00,2026-09-10 17:04:52.882753+00:00,,,,,0.289,1.132,1.132,0.809,23.109,26.078,51.416999999999994,CONFIRMED
M01,57808,2026-09-10 17:04:53.024412+00:00,2026-09-10 17:04:53.052572+00:00,2026-09-10 17:04:52.987388+00:00,2026-09-10 17:04:52.996097+00:00,2026-09-10 17:04:52.987562+00:00,2026-09-10 17:04:52.994631+00:00,2026-09-10 17:04:52.995021+00:00,,,,,0.174,7.069,8.534999999999998,0.39,29.391000000000002,28.16,65.18400000000001,CONFIRMED
M01,57809,2026-09-10 17:04:53.117938+00:00,2026-09-10 17:04:53.145698+00:00,2026-09-10 17:04:53.099209+00:00,2026-09-10 17:04:53.100102+00:00,2026-09-10 17:04:53.099360+00:00,2026-09-10 17:04:53.100249+00:00,2026-09-10 17:04:53.100613+00:00,,,,,0.15100000000000002,0.889,0.742,0.364,17.325,27.76,46.489000000000004,CONFIRMED
M01,57810,2026-09-10 17:04:53.226461+00:00,2026-09-10 17:04:53.252669+00:00,2026-09-10 17:04:53.202507+00:00,2026-09-10 17:04:53.204015+00:00,2026-09-10 17:04:53.202804+00:00,2026-09-10 17:04:53.203912+00:00,2026-09-10 17:04:53.204530+00:00,,,,,0.297,1.108,1.211,0.618,21.930999999999997,26.208,50.162,CONFIRMED
M01,57811,2026-09-10 17:04:53.334007+00:00,2026-09-10 17:04:53.362613+00:00,2026-09-10 17:04:53.306699+00:00,2026-09-10 17:04:53.309797+00:00,2026-09-10 17:04:53.306966+00:00,2026-09-10 17:04:53.308435+00:00,2026-09-10 17:04:53.308989+00:00,,,,,0.26699999999999996,1.469,2.8310000000000004,0.554,25.017999999999997,28.605999999999998,55.914,CONFIRMED
M01,57812,2026-09-10 17:04:53.432060+00:00,2026-09-10 17:04:53.467584+00:00,2026-09-10 17:04:53.412894+00:00,2026-09-10 17:04:53.414840+00:00,2026-09-10 17:04:53.413121+00:00,2026-09-10 17:04:53.413768+00:00,2026-09-10 17:04:53.414078+00:00,,,,,0.22699999999999998,0.647,1.719,0.31,17.982000000000003,35.524,54.690000000000005,CONFIRMED
M01,57813,2026-09-10 17:04:53.539877+00:00,2026-09-10 17:04:53.580482+00:00,2026-09-10 17:04:53.517909+00:00,2026-09-10 17:04:53.519246+00:00,2026-09-10 17:04:53.518092+00:00,2026-09-10 17:04:53.518952+00:00,2026-09-10 17:04:53.519372+00:00,,,,,0.183,0.86,1.1540000000000001,0.42000000000000004,20.505,40.605000000000004,62.573,CONFIRMED
M01,57814,2026-09-10 17:04:53.647028+00:00,2026-09-10 17:04:53.676056+00:00,2026-09-10 17:04:53.621394+00:00,2026-09-10 17:04:53.623277+00:00,2026-09-10 17:04:53.621606+00:00,2026-09-10 17:04:53.622657+00:00,2026-09-10 17:04:53.623434+00:00,,,,,0.212,1.0510000000000002,1.671,0.777,23.594,29.028000000000002,54.662,CONFIRMED
M01,57815,2026-09-10 17:04:53.758981+00:00,2026-09-10 17:04:53.784534+00:00,2026-09-10 17:04:53.726665+00:00,2026-09-10 17:04:53.738171+00:00,2026-09-10 17:04:53.726849+00:00,2026-09-10 17:04:53.735574+00:00,2026-09-10 17:04:53.736265+00:00,,,,,0.184,8.725,11.322000000000001,0.691,22.716,25.553,57.869,CONFIRMED
M01,57816,2026-09-10 17:04:53.862596+00:00,2026-09-10 17:04:53.889903+00:00,2026-09-10 17:04:53.843717+00:00,2026-09-10 17:04:53.844736+00:00,2026-09-10 17:04:53.843903+00:00,2026-09-10 17:04:53.844463+00:00,2026-09-10 17:04:53.844854+00:00,,,,,0.186,0.5599999999999999,0.833,0.391,17.742,27.307000000000002,46.186,CONFIRMED
M01,57817,2026-09-10 17:04:53.966110+00:00,2026-09-10 17:04:53.991721+00:00,2026-09-10 17:04:53.947212+00:00,2026-09-10 17:04:53.948196+00:00,2026-09-10 17:04:53.947383+00:00,2026-09-10 17:04:53.948160+00:00,2026-09-10 17:04:53.948820+00:00,,,,,0.171,0.777,0.8130000000000001,0.66,17.29,25.610999999999997,44.509,CONFIRMED
M01,57818,2026-09-10 17:04:54.075917+00:00,2026-09-10 17:04:54.100375+00:00,2026-09-10 17:04:54.053023+00:00,2026-09-10 17:04:54.055173+00:00,2026-09-10 17:04:54.053412+00:00,2026-09-10 17:04:54.054902+00:00,2026-09-10 17:04:54.056083+00:00,,,,,0.389,1.49,1.761,1.181,19.834,24.458000000000002,47.352,CONFIRMED
M01,57819,2026-09-10 17:04:54.181480+00:00,2026-09-10 17:04:54.216121+00:00,2026-09-10 17:04:54.159139+00:00,2026-09-10 17:04:54.172171+00:00,2026-09-10 17:04:54.159328+00:00,2026-09-10 17:04:54.160218+00:00,2026-09-10 17:04:54.160732+00:00,,,,,0.189,0.8899999999999999,12.843,0.514,20.747999999999998,34.641,56.982,CONFIRMED
M01,57820,2026-09-10 17:04:54.296812+00:00,2026-09-10 17:04:54.320487+00:00,2026-09-10 17:04:54.275543+00:00,2026-09-10 17:04:54.277357+00:00,2026-09-10 17:04:54.276035+00:00,2026-09-10 17:04:54.277229+00:00,2026-09-10 17:04:54.278066+00:00,,,,,0.49200000000000005,1.194,1.322,0.837,18.746,23.675,44.943999999999996,CONFIRMED
M01,57821,2026-09-10 17:04:54.409142+00:00,2026-09-10 17:04:54.437209+00:00,2026-09-10 17:04:54.382275+00:00,2026-09-10 17:04:54.393727+00:00,2026-09-10 17:04:54.382493+00:00,2026-09-10 17:04:54.391607+00:00,2026-09-10 17:04:54.391933+00:00,,,,,0.21800000000000003,9.114,11.234,0.326,17.209,28.067,54.934,CONFIRMED
M01,57822,2026-09-10 17:04:54.524726+00:00,2026-09-10 17:04:54.551329+00:00,2026-09-10 17:04:54.496134+00:00,2026-09-10 17:04:54.497384+00:00,2026-09-10 17:04:54.496429+00:00,2026-09-10 17:04:54.497351+00:00,2026-09-10 17:04:54.499044+00:00,,,,,0.29500000000000004,0.9219999999999999,0.955,1.693,25.682,26.603,55.195,CONFIRMED
M01,57823,2026-09-10 17:04:54.625785+00:00,2026-09-10 17:04:54.651365+00:00,2026-09-10 17:04:54.605549+00:00,2026-09-10 17:04:54.607188+00:00,2026-09-10 17:04:54.605780+00:00,2026-09-10 17:04:54.606641+00:00,2026-09-10 17:04:54.607234+00:00,,,,,0.231,0.861,1.408,0.593,18.551000000000002,25.58,45.816,CONFIRMED
M01,57824,2026-09-10 17:04:54.733942+00:00,2026-09-10 17:04:54.760883+00:00,2026-09-10 17:04:54.714270+00:00,2026-09-10 17:04:54.717827+00:00,2026-09-10 17:04:54.714532+00:00,2026-09-10 17:04:54.716222+00:00,2026-09-10 17:04:54.716966+00:00,,,,,0.262,1.6900000000000002,3.2950000000000004,0.744,16.976000000000003,26.941,46.613,CONFIRMED
M01,57825,2026-09-10 17:04:54.844413+00:00,2026-09-10 17:04:54.869755+00:00,2026-09-10 17:04:54.822112+00:00,2026-09-10 17:04:54.823311+00:00,2026-09-10 17:04:54.822384+00:00,2026-09-10 17:04:54.823203+00:00,2026-09-10 17:04:54.823589+00:00,,,,,0.272,0.819,0.9269999999999999,0.386,20.823999999999998,25.342,47.643,CONFIRMED
M01,57826,2026-09-10 17:04:54.945833+00:00,2026-09-10 17:04:54.970026+00:00,2026-09-10 17:04:54.925449+00:00,2026-09-10 17:04:54.926515+00:00,2026-09-10 17:04:54.925693+00:00,2026-09-10 17:04:54.926568+00:00,2026-09-10 17:04:54.927143+00:00,,,,,0.244,0.875,0.8220000000000001,0.575,18.689999999999998,24.192999999999998,44.577,CONFIRMED
M01,57827,2026-09-10 17:04:55.059140+00:00,2026-09-10 17:04:55.097028+00:00,2026-09-10 17:04:55.029515+00:00,2026-09-10 17:04:55.047119+00:00,2026-09-10 17:04:55.029697+00:00,2026-09-10 17:04:55.030659+00:00,2026-09-10 17:04:55.031215+00:00,,,,,0.182,0.962,17.422,0.5559999999999999,27.924999999999997,37.888,67.513,CONFIRMED
M01,57828,2026-09-10 17:04:55.174117+00:00,2026-09-10 17:04:55.202669+00:00,2026-09-10 17:04:55.152006+00:00,2026-09-10 17:04:55.153211+00:00,2026-09-10 17:04:55.152265+00:00,2026-09-10 17:04:55.153061+00:00,2026-09-10 17:04:55.153623+00:00,,,,,0.259,0.796,0.9460000000000001,0.562,20.494,28.552,50.663,CONFIRMED
M01,57829,2026-09-10 17:04:55.286437+00:00,2026-09-10 17:04:55.313211+00:00,2026-09-10 17:04:55.257018+00:00,2026-09-10 17:04:55.260210+00:00,2026-09-10 17:04:55.257220+00:00,2026-09-10 17:04:55.259137+00:00,2026-09-10 17:04:55.260076+00:00,,,,,0.202,1.917,2.99,0.939,26.361,26.774,56.193,CONFIRMED
M01,57830,2026-09-10 17:04:55.407852+00:00,2026-09-10 17:04:55.436277+00:00,2026-09-10 17:04:55.378948+00:00,2026-09-10 17:04:55.380855+00:00,2026-09-10 17:04:55.379290+00:00,2026-09-10 17:04:55.380726+00:00,2026-09-10 17:04:55.381425+00:00,,,,,0.342,1.436,1.565,0.699,26.427,28.424999999999997,57.329,CONFIRMED
M01,57831,2026-09-10 17:04:55.529173+00:00,2026-09-10 17:04:55.554523+00:00,2026-09-10 17:04:55.499329+00:00,2026-09-10 17:04:55.501998+00:00,2026-09-10 17:04:55.499549+00:00,2026-09-10 17:04:55.500832+00:00,2026-09-10 17:04:55.501321+00:00,,,,,0.22,1.2830000000000001,2.449,0.48899999999999993,27.851999999999997,25.35,55.194,CONFIRMED
M01,57832,2026-09-10 17:04:55.638463+00:00,2026-09-10 17:04:55.665177+00:00,2026-09-10 17:04:55.613052+00:00,2026-09-10 17:04:55.617014+00:00,2026-09-10 17:04:55.613308+00:00,2026-09-10 17:04:55.617495+00:00,2026-09-10 17:04:55.617977+00:00,,,,,0.256,4.186999999999999,3.706,0.482,20.486,26.714000000000002,52.125,CONFIRMED
M01,57833,2026-09-10 17:04:55.741944+00:00,2026-09-10 17:04:55.770346+00:00,2026-09-10 17:04:55.720281+00:00,2026-09-10 17:04:55.721546+00:00,2026-09-10 17:04:55.720605+00:00,2026-09-10 17:04:55.721582+00:00,2026-09-10 17:04:55.722005+00:00,,,,,0.324,0.977,0.941,0.423,19.939,28.402,50.065,CONFIRMED
M01,57834,2026-09-10 17:04:55.851535+00:00,2026-09-10 17:04:55.877779+00:00,2026-09-10 17:04:55.829927+00:00,2026-09-10 17:04:55.831270+00:00,2026-09-10 17:04:55.830133+00:00,2026-09-10 17:04:55.831183+00:00,2026-09-10 17:04:55.831869+00:00,,,,,0.206,1.05,1.137,0.6859999999999999,19.666,26.244,47.852,CONFIRMED
M01,57835,2026-09-10 17:04:55.959365+00:00,2026-09-10 17:04:55.984467+00:00,2026-09-10 17:04:55.935181+00:00,2026-09-10 17:04:55.936273+00:00,2026-09-10 17:04:55.935391+00:00,2026-09-10 17:04:55.936421+00:00,2026-09-10 17:04:55.936934+00:00,,,,,0.21000000000000002,1.03,0.882,0.513,22.431,25.102,49.286,CONFIRMED
M01,57836,2026-09-10 17:04:56.066078+00:00,2026-09-10 17:04:56.094117+00:00,2026-09-10 17:04:56.038827+00:00,2026-09-10 17:04:56.040425+00:00,2026-09-10 17:04:56.039141+00:00,2026-09-10 17:04:56.040355+00:00,2026-09-10 17:04:56.041202+00:00,,,,,0.314,1.214,1.284,0.847,24.875999999999998,28.039,55.29,CONFIRMED
M01,57837,2026-09-10 17:04:56.167075+00:00,2026-09-10 17:04:56.190266+00:00,2026-09-10 17:04:56.144790+00:00,2026-09-10 17:04:56.145827+00:00,2026-09-10 17:04:56.145020+00:00,2026-09-10 17:04:56.145927+00:00,2026-09-10 17:04:56.146707+00:00,,,,,0.23,0.907,0.8069999999999999,0.78,20.368000000000002,23.191,45.476,CONFIRMED
M01,57838,2026-09-10 17:04:56.268423+00:00,2026-09-10 17:04:56.294796+00:00,2026-09-10 17:04:56.249497+00:00,2026-09-10 17:04:56.251195+00:00,2026-09-10 17:04:56.249905+00:00,2026-09-10 17:04:56.251010+00:00,2026-09-10 17:04:56.251717+00:00,,,,,0.408,1.105,1.2899999999999998,0.707,16.706,26.373,45.299,CONFIRMED
M01,57839,2026-09-10 17:04:56.373886+00:00,2026-09-10 17:04:56.408877+00:00,2026-09-10 17:04:56.355178+00:00,2026-09-10 17:04:56.357291+00:00,2026-09-10 17:04:56.355448+00:00,2026-09-10 17:04:56.357231+00:00,2026-09-10 17:04:56.357688+00:00,,,,,0.27,1.7830000000000001,1.843,0.457,16.198,34.991,53.699,CONFIRMED
M01,57840,2026-09-10 17:04:56.479424+00:00,2026-09-10 17:04:56.506343+00:00,2026-09-10 17:04:56.461000+00:00,2026-09-10 17:04:56.462020+00:00,2026-09-10 17:04:56.461247+00:00,2026-09-10 17:04:56.461956+00:00,2026-09-10 17:04:56.462657+00:00,,,,,0.247,0.709,0.773,0.7010000000000001,16.767,26.918999999999997,45.343,CONFIRMED
M01,57841,2026-09-10 17:04:56.586560+00:00,2026-09-10 17:04:56.617465+00:00,2026-09-10 17:04:56.565662+00:00,2026-09-10 17:04:56.567187+00:00,2026-09-10 17:04:56.566038+00:00,2026-09-10 17:04:56.567240+00:00,2026-09-10 17:04:56.568091+00:00,,,,,0.376,1.202,1.149,0.851,18.468999999999998,30.904999999999998,51.803000000000004,CONFIRMED
M01,57842,2026-09-10 17:04:56.692730+00:00,2026-09-10 17:04:56.718161+00:00,2026-09-10 17:04:56.670916+00:00,2026-09-10 17:04:56.672247+00:00,2026-09-10 17:04:56.671221+00:00,2026-09-10 17:04:56.672266+00:00,2026-09-10 17:04:56.672916+00:00,,,,,0.305,1.045,1.026,0.65,19.814,25.430999999999997,47.245000000000005,CONFIRMED
M01,57843,2026-09-10 17:04:56.800060+00:00,2026-09-10 17:04:56.830281+00:00,2026-09-10 17:04:56.775319+00:00,2026-09-10 17:04:56.776380+00:00,2026-09-10 17:04:56.775524+00:00,2026-09-10 17:04:56.776339+00:00,2026-09-10 17:04:56.776762+00:00,,,,,0.205,0.815,0.856,0.423,23.298,30.221,54.961999999999996,CONFIRMED
M01,57844,2026-09-10 17:04:56.904847+00:00,2026-09-10 17:04:56.930707+00:00,2026-09-10 17:04:56.881289+00:00,2026-09-10 17:04:56.887056+00:00,2026-09-10 17:04:56.881534+00:00,2026-09-10 17:04:56.883435+00:00,2026-09-10 17:04:56.883948+00:00,,,,,0.245,1.9009999999999998,5.522,0.513,20.899,25.86,49.418,CONFIRMED
M01,57845,2026-09-10 17:04:57.007870+00:00,2026-09-10 17:04:57.034794+00:00,2026-09-10 17:04:56.990221+00:00,2026-09-10 17:04:56.991282+00:00,2026-09-10 17:04:56.990380+00:00,2026-09-10 17:04:56.991168+00:00,2026-09-10 17:04:56.991474+00:00,,,,,0.159,0.7879999999999999,0.902,0.306,16.396,26.924,44.573,CONFIRMED
M01,57846,2026-09-10 17:04:57.118717+00:00,2026-09-10 17:04:57.145169+00:00,2026-09-10 17:04:57.094402+00:00,2026-09-10 17:04:57.096788+00:00,2026-09-10 17:04:57.094787+00:00,2026-09-10 17:04:57.096580+00:00,2026-09-10 17:04:57.097481+00:00,,,,,0.38499999999999995,1.7930000000000001,2.0010000000000003,0.901,21.236,26.451999999999998,50.767,CONFIRMED
M01,57847,2026-09-10 17:04:57.227750+00:00,2026-09-10 17:04:57.254301+00:00,2026-09-10 17:04:57.200809+00:00,2026-09-10 17:04:57.202139+00:00,2026-09-10 17:04:57.201002+00:00,2026-09-10 17:04:57.201908+00:00,2026-09-10 17:04:57.202394+00:00,,,,,0.193,0.906,1.137,0.486,25.356,26.551000000000002,53.492,CONFIRMED
M01,57848,2026-09-10 17:04:57.326389+00:00,2026-09-10 17:04:57.352051+00:00,2026-09-10 17:04:57.304391+00:00,2026-09-10 17:04:57.305226+00:00,2026-09-10 17:04:57.304559+00:00,2026-09-10 17:04:57.305176+00:00,2026-09-10 17:04:57.305591+00:00,,,,,0.16799999999999998,0.617,0.6669999999999999,0.415,20.798000000000002,25.662,47.660000000000004,CONFIRMED
M01,57849,2026-09-10 17:04:57.427536+00:00,2026-09-10 17:04:57.458992+00:00,2026-09-10 17:04:57.407305+00:00,2026-09-10 17:04:57.409038+00:00,2026-09-10 17:04:57.407749+00:00,2026-09-10 17:04:57.408916+00:00,2026-09-10 17:04:57.410035+00:00,,,,,0.444,1.167,1.289,1.119,17.500999999999998,31.456,51.687,CONFIRMED
M01,57850,2026-09-10 17:04:57.535210+00:00,2026-09-10 17:04:57.564765+00:00,2026-09-10 17:04:57.512984+00:00,2026-09-10 17:04:57.514628+00:00,2026-09-10 17:04:57.513220+00:00,2026-09-10 17:04:57.514675+00:00,2026-09-10 17:04:57.515037+00:00,,,,,0.236,1.4549999999999998,1.408,0.36200000000000004,20.173,29.555,51.781,CONFIRMED
M01,57851,2026-09-10 17:04:57.650115+00:00,2026-09-10 17:04:57.675822+00:00,2026-09-10 17:04:57.624778+00:00,2026-09-10 17:04:57.632212+00:00,2026-09-10 17:04:57.625011+00:00,2026-09-10 17:04:57.625920+00:00,2026-09-10 17:04:57.626414+00:00,,,,,0.23299999999999998,0.909,7.201,0.494,23.701,25.707,51.044,CONFIRMED
